0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.04,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.02,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.00,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S
0.06,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,V,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,V,S,V,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,V,S,S,S,S,V,S,S,S,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,V,S,V,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S
0.05,V,S,S,S,S,V,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,V,S,V,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,V,S,S,S,S,V,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,V,S,S,V,S,S,S,S,S,S,S,S,V,S,V,S,V,S,S,S,S,S,S,S,S,S,S,S,S,S
0.01,V,S,S,S,S,V,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,V,S,S,V,S,S,S,S,S,S,S,S,V,S,V,S,V,S,S,S,V,S,S,S,S,S,S,S,S,S
0.00,V,S,S,S,S,V,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,S,S,S,V,S,S,V,S,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,S,S,S,S,S,S,S,S
0.01,V,S,S,S,S,V,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,V,S,S,V,S,S,V,S,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,S,S,S,S,S,S,S,S
0.00,V,S,S,S,S,V,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,V,S,S,V,V,S,V,S,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,S,S,S,S,S,S,S,S
0.01,V,S,S,S,S,V,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,V,S,V,V,V,S,V,S,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,S,S,S,S,S,S,S,S
0.05,V,S,S,S,S,V,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,V,S,V,V,V,S,V,S,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,V,S,S,S,S,S,S,S
0.01,V,S,S,S,V,V,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,V,V,S,V,V,V,S,V,S,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,V,S,S,S,S,S,S,S
0.01,V,S,S,S,V,V,S,S,S,V,V,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,V,V,S,V,V,V,S,V,S,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,V,S,S,S,S,S,S,S
0.00,V,S,S,S,V,V,V,S,S,V,V,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,V,V,S,V,V,V,S,V,S,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,V,S,S,S,S,S,S,S
0.11,V,S,S,S,V,V,V,S,S,V,V,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,V,V,S,V,V,V,S,V,V,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,V,S,S,S,S,S,S,S
0.04,V,S,S,S,V,V,V,S,S,V,V,S,S,S,S,S,S,V,S,S,S,S,S,S,S,S,V,V,S,V,V,V,V,V,V,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,V,S,S,S,S,S,S,S
0.01,V,S,S,S,V,V,V,S,S,V,V,S,V,S,S,S,S,V,S,S,S,S,S,S,S,S,V,V,S,V,V,V,V,V,V,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,V,S,S,S,S,S,S,S
0.03,V,S,S,S,V,V,V,S,S,V,V,S,V,S,S,S,S,V,S,S,S,S,S,S,S,S,V,V,S,V,V,V,V,V,V,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,V,S,S,S,S,S,S,V
0.05,V,S,S,S,V,V,V,S,S,V,V,S,V,S,S,S,S,V,S,S,S,S,S,S,V,S,V,V,S,V,V,V,V,V,V,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,V,S,S,S,S,S,S,V
0.06,V,S,S,S,V,V,V,S,S,V,V,S,V,S,S,S,S,V,S,S,S,S,S,S,V,S,V,V,V,V,V,V,V,V,V,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,V,S,S,S,S,S,S,V
0.07,V,S,S,V,V,V,V,S,S,V,V,S,V,S,S,S,S,V,S,S,S,S,S,S,V,S,V,V,V,V,V,V,V,V,V,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,V,S,S,S,S,S,S,V
0.02,V,S,S,V,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,S,S,S,S,S,V,S,V,V,V,V,V,V,V,V,V,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,S,V,S,S,S,S,S,S,V
0.03,V,S,S,V,V,V,V,S,S,V,V,S,V,V,S,S,S,V,S,S,S,S,S,S,V,S,V,V,V,V,V,V,V,V,V,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,V,V,S,S,S,S,S,S,V
0.05,V,S,S,V,V,V,V,S,S,V,V,S,V,V,S,S,S,V,V,S,S,S,S,S,V,S,V,V,V,V,V,V,V,V,V,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,V,V,S,S,S,S,S,S,V
0.03,V,S,S,V,V,V,V,S,S,V,V,S,V,V,S,S,S,V,V,S,S,S,S,S,V,S,V,V,V,V,V,V,V,V,V,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,V,V,S,S,S,S,V,S,V
0.04,V,S,S,V,V,V,V,S,S,V,V,S,V,V,S,V,S,V,V,S,S,S,S,S,V,S,V,V,V,V,V,V,V,V,V,S,S,S,S,S,S,S,V,V,V,S,V,S,S,S,V,V,V,S,S,S,S,V,S,V
0.03,V,S,S,V,V,V,V,S,S,V,V,S,V,V,S,V,S,V,V,S,S,S,S,S,V,S,V,V,V,V,V,V,V,V,V,S,S,S,S,V,S,S,V,V,V,S,V,S,S,S,V,V,V,S,S,S,S,V,S,V
0.03,V,S,S,V,V,V,V,S,S,V,V,S,V,V,S,V,S,V,V,S,S,S,S,S,V,S,V,V,V,V,V,V,V,V,V,S,V,S,S,V,S,S,V,V,V,S,V,S,S,S,V,V,V,S,S,S,S,V,S,V
0.03,V,S,S,V,V,V,V,S,S,V,V,S,V,V,S,V,S,V,V,S,S,S,S,S,V,S,V,V,V,V,V,V,V,V,V,S,V,S,S,V,V,S,V,V,V,S,V,S,S,S,V,V,V,S,S,S,S,V,S,V
0.06,V,S,S,V,V,V,V,S,S,V,V,S,V,V,S,V,S,V,V,S,S,S,S,S,V,S,V,V,V,V,V,V,V,V,V,S,V,V,S,V,V,S,V,V,V,S,V,S,S,S,V,V,V,S,S,S,S,V,S,V
0.05,V,S,S,V,V,V,V,S,S,V,V,S,V,V,S,V,S,V,V,S,S,S,S,S,V,V,V,V,V,V,V,V,V,V,V,S,V,V,S,V,V,S,V,V,V,S,V,S,S,S,V,V,V,S,S,S,S,V,S,V
0.00,V,S,S,V,V,V,V,S,S,V,V,S,V,V,S,V,S,V,V,S,S,S,S,S,V,V,V,V,V,V,V,V,V,V,V,S,V,V,S,V,V,V,V,V,V,S,V,S,S,S,V,V,V,S,S,S,S,V,S,V
0.01,V,S,S,V,V,V,V,S,S,V,V,S,V,V,S,V,S,V,V,S,S,S,S,S,V,V,V,V,V,V,V,V,V,V,V,S,V,V,S,V,V,V,V,V,V,S,V,S,V,S,V,V,V,S,S,S,S,V,S,V
0.08,V,S,V,V,V,V,V,S,S,V,V,S,V,V,S,V,S,V,V,S,S,S,S,S,V,V,V,V,V,V,V,V,V,V,V,S,V,V,S,V,V,V,V,V,V,S,V,S,V,S,V,V,V,S,S,S,S,V,S,V
0.03,V,S,V,V,V,V,V,S,V,V,V,S,V,V,S,V,S,V,V,S,S,S,S,S,V,V,V,V,V,V,V,V,V,V,V,S,V,V,S,V,V,V,V,V,V,S,V,S,V,S,V,V,V,S,S,S,S,V,S,V
0.21,V,S,V,V,V,V,V,S,V,V,V,S,V,V,S,V,S,V,V,S,S,S,S,V,V,V,V,V,V,V,V,V,V,V,V,S,V,V,S,V,V,V,V,V,V,S,V,S,V,S,V,V,V,S,S,S,S,V,S,V
0.00,V,S,V,V,V,V,V,S,V,V,V,S,V,V,S,V,S,V,V,S,S,S,S,V,V,V,V,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,S,V,S,V,S,V,V,V,S,S,S,S,V,S,V
0.08,V,S,V,V,V,V,V,S,V,V,V,S,V,V,S,V,S,V,V,S,V,S,S,V,V,V,V,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,S,V,S,V,S,V,V,V,S,S,S,S,V,S,V
0.20,V,S,V,V,V,V,V,S,V,V,V,S,V,V,V,V,S,V,V,S,V,S,S,V,V,V,V,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,S,V,S,V,S,V,V,V,S,S,S,S,V,S,V
0.07,V,S,V,V,V,V,V,S,V,V,V,S,V,V,V,V,S,V,V,S,V,S,V,V,V,V,V,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,S,V,S,V,S,V,V,V,S,S,S,S,V,S,V
0.01,V,S,V,V,V,V,V,S,V,V,V,S,V,V,V,V,V,V,V,S,V,S,V,V,V,V,V,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,S,V,S,V,S,V,V,V,S,S,S,S,V,S,V
0.04,V,S,V,V,V,V,V,S,V,V,V,I,V,V,V,V,V,V,V,S,V,S,V,V,V,V,V,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,S,V,S,V,S,V,V,V,S,S,S,S,V,S,V
0.08,V,S,V,V,V,V,V,S,V,V,V,D,V,V,V,V,V,V,V,S,V,S,V,V,V,V,V,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,S,V,S,V,S,V,V,V,S,S,S,S,V,S,V
0.15,V,S,V,V,V,V,V,S,V,V,V,D,V,V,V,V,V,V,V,S,V,S,V,V,V,V,V,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,S,V,S,V,S,V,V,V,S,S,S,V,V,S,V
0.06,V,S,V,V,V,V,V,S,V,V,V,D,V,V,V,V,V,V,V,S,V,S,V,V,V,V,V,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,S,V,S,V,S,V,V,V,S,V,S,V,V,S,V
0.05,V,V,V,V,V,V,V,S,V,V,V,D,V,V,V,V,V,V,V,S,V,S,V,V,V,V,V,V,V,V,V,V,V,V,V,S,V,V,V,V,V,V,V,V,V,S,V,S,V,S,V,V,V,S,V,S,V,V,S,V
